"Province","District","Market","Commodity","Average Price","Date"
"Kigali City","GASABO","Batsinda","Ibirayi - Umweru","443","02/20/2024"
"Kigali City","GASABO","Batsinda","Ibirayi- Kinigi Grade 2","543","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Tungurusumu","4000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Igitoki","450","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-RW","1300","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - RW - Kigori","1250","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Amavuta - Amamesa","2300","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Pakistani","1500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Umuhinde","1400","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Thailand","1500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Tz No 2","1700","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","inshyushyu","500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-Tz","1800","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyanya","1500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu - Ibigori - MINIMEX","1100","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-imyumbati","850","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubuki","5000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Amavuta ubuto","2000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Isukari","1800","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifi- Indagara-umunyu","2500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","IFI - Tilapia","4500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-ihene","6000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-inka- Iroti","5500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama-inka-imvange","4200","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama - Inkoko - rwanda","6000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama - inkoko - pondezi","5000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","igi - irinyaRwanda","250","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Igi- Pondeze","150","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","ibitunguru-bitukura","1300","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitunguru-umweru","1600","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubunyobwa","2500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Amasaka","700","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ingano","900","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Soya","700","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibigori","300","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Colta","950","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo/Mutiki","800","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Kiryumukwe","800","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Ibinyarwanda","500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Shyushya","650","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Indimu","1200","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Karoti","600","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Imiteja","1000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Urunyogwe","3000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitonore","1500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Amacunga","1000","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibinyomoro","1600","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Amatunda","1800","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibijumba","400","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyumbati","600","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","ibirayi - Kirundo","500","02/20/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibirayi- Kinigi Grade 2","600","02/20/2024"
"Western","KARONGI","Birambo","Dodo","300","02/20/2024"
"Western","KARONGI","Birambo","DAP","722","02/20/2024"
"Western","KARONGI","Birambo","Ditane","6400","02/20/2024"
"Western","KARONGI","Birambo","Indimu","900","02/20/2024"
"Western","KARONGI","Birambo","Inanasi","600","02/20/2024"
"Western","KARONGI","Birambo","Avoka ihiye nini","200","02/20/2024"
"Western","KARONGI","Birambo","Avoka ihiye nto","100","02/20/2024"
"Western","KARONGI","Birambo","Tungurusumu","1500","02/20/2024"
"Western","KARONGI","Birambo","Imiteja","400","02/20/2024"
"Western","KARONGI","Birambo","inshyushyu","500","02/20/2024"
"Western","KARONGI","Birambo","Amakara","8000","02/20/2024"
"Western","KARONGI","Birambo","Ubuki","6000","02/20/2024"
"Western","KARONGI","Birambo","Urukwavu","4000","02/20/2024"
"Western","KARONGI","Birambo","Inkoko","7000","02/20/2024"
"Western","KARONGI","Birambo","Ingurube","80000","02/20/2024"
"Western","KARONGI","Birambo","Intama","45000","02/20/2024"
"Western","KARONGI","Birambo","Ihene","50000","02/20/2024"
"Western","KARONGI","Birambo","Ikimasa","230000","02/20/2024"
"Western","KARONGI","Birambo","Inka","430000","02/20/2024"
"Western","KARONGI","Birambo","inyama-inka-imvange","3500","02/20/2024"
"Western","KARONGI","Birambo","Inyama-inka- Iroti","4000","02/20/2024"
"Western","KARONGI","Birambo","Ibinyomoro","1400","02/20/2024"
"Western","KARONGI","Birambo","Amatunda","1300","02/20/2024"
"Western","KARONGI","Birambo","Ifu-amasaka","900","02/20/2024"
"Western","KARONGI","Birambo","Ifu-ibigori","600","02/20/2024"
"Western","KARONGI","Birambo","Ifu-imyumbati","900","02/20/2024"
"Western","KARONGI","Birambo","Ifu - Ibigori - MINIMEX","1100","02/20/2024"
"Western","KARONGI","Birambo","Ifu - Ibigori - Mugurusu","1000","02/20/2024"
"Western","KARONGI","Birambo","Imyumbati","500","02/20/2024"
"Western","KARONGI","Birambo","Ibijumba","500","02/20/2024"
"Western","KARONGI","Birambo","Igi- Pondeze","220","02/20/2024"
"Western","KARONGI","Birambo","igi - irinyaRwanda","220","02/20/2024"
"Western","KARONGI","Birambo","Igitoki","450","02/20/2024"
"Western","KARONGI","Birambo","Amavuta - Amamesa","2000","02/20/2024"
"Western","KARONGI","Birambo","Amavuta ubuto","2300","02/20/2024"
"Western","KARONGI","Birambo","Isukari","2000","02/20/2024"
"Western","KARONGI","Birambo","Inkoko - Isake","9500","02/20/2024"
"Western","KARONGI","Birambo","Ifi - isambaza","3500","02/20/2024"
"Western","KARONGI","Birambo","Isombe","900","02/20/2024"
"Western","KARONGI","Birambo","Sereli","400","02/20/2024"
"Western","KARONGI","Birambo","Puwavuro","800","02/20/2024"
"Western","KARONGI","Birambo","Beterave","700","02/20/2024"
"Western","KARONGI","Birambo","Karoti","400","02/20/2024"
"Western","KARONGI","Birambo","Inyanya","800","02/20/2024"
"Western","KARONGI","Birambo","Ibirayi - Umweru","480","02/20/2024"
"Western","KARONGI","Birambo","Ibirayi - Rutuku","500","02/20/2024"
"Western","KARONGI","Birambo","Ibirayi - Kuruseke","480","02/20/2024"
"Western","KARONGI","Birambo","ibirayi - Kuruza","480","02/20/2024"
"Western","KARONGI","Birambo","Ibirayi","480","02/20/2024"
"Western","KARONGI","Birambo","Umuceri - RW - Kigori","1000","02/20/2024"
"Western","KARONGI","Birambo","Umuceri - Tz No 2","1200","02/20/2024"
"Western","KARONGI","Birambo","Umuceri - Umuhinde","1300","02/20/2024"
"Western","KARONGI","Birambo","Amashaza","2000","02/20/2024"
"Western","KARONGI","Birambo","Soya","700","02/20/2024"
"Western","KARONGI","Birambo","Urusenda","600","02/20/2024"
"Western","KARONGI","Birambo","Ifi- Indagara-umunyu","2400","02/20/2024"
"Western","KARONGI","Birambo","Ubunyobwa","1700","02/20/2024"
"Western","KARONGI","Birambo","Ibishyimbo Ibinyarwanda","550","02/20/2024"
"Western","KARONGI","Birambo","Ibishyimbo Shyushya","550","02/20/2024"
"Western","KARONGI","Birambo","Ibishyimbo - Mushingiriro","550","02/20/2024"
"Western","KARONGI","Birambo","Ibishyimbo","550","02/20/2024"
"Western","KARONGI","Birambo","Ibigori","350","02/20/2024"
"Western","KARONGI","Birambo","Amasaka","700","02/20/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo/Mutiki","450","02/20/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo Shyushya","450","02/20/2024"
"Eastern","NGOMA","kibungo","Inyama-ihene","6000","02/20/2024"
"Eastern","NGOMA","kibungo","Imyembe","1000","02/20/2024"
"Eastern","NGOMA","kibungo","Imyumbati","500","02/20/2024"
"Eastern","NGOMA","kibungo","Konkombure","1000","02/20/2024"
"Eastern","NGOMA","kibungo","Inyanya","1800","02/20/2024"
"Eastern","NGOMA","kibungo","Ibijumba","450","02/20/2024"
"Eastern","NGOMA","kibungo","Isombe","600","02/20/2024"
"Eastern","NGOMA","kibungo","Isukari","1900","02/20/2024"
"Eastern","NGOMA","kibungo","IFI - Tilapia","4500","02/20/2024"
"Eastern","NGOMA","kibungo","Inanasi","400","02/20/2024"
"Eastern","NGOMA","kibungo","Ifu-imyumbati","750","02/20/2024"
"Eastern","NGOMA","kibungo","Karoti","800","02/20/2024"
"Eastern","NGOMA","kibungo","Avoca ihiye iringaniye","100","02/20/2024"
"Eastern","NGOMA","kibungo","Avoka ihiye nini","250","02/20/2024"
"Eastern","NGOMA","kibungo","Avoka ihiye nto","80","02/20/2024"
"Eastern","NGOMA","kibungo","Umuceri Pakistani","1500","02/20/2024"
"Eastern","NGOMA","kibungo","Umuceri - RW - Kigori","1200","02/20/2024"
"Eastern","NGOMA","kibungo","Umuceri - Umuhinde","1450","02/20/2024"
"Eastern","NGOMA","kibungo","Umuceri-Tz","1500","02/20/2024"
"Eastern","NGOMA","kibungo","Amavuta - Amamesa","3500","02/20/2024"
"Eastern","NGOMA","kibungo","Amavuta ubuto","2000","02/20/2024"
"Eastern","NGOMA","kibungo","Dodo","400","02/20/2024"
"Eastern","NGOMA","kibungo","Sereli","600","02/20/2024"
"Eastern","NGOMA","kibungo","Ibirayi - Uganda","500","02/20/2024"
"Eastern","NGOMA","kibungo","Ibirayi - Umweru","550","02/20/2024"
"Eastern","NGOMA","kibungo","Ibirayi - Gashora","350","02/20/2024"
"Eastern","NGOMA","kibungo","Ibiryo amatungo Maize Bran","150","02/20/2024"
"Eastern","NGOMA","kibungo","Amatunda","1500","02/20/2024"
"Eastern","NGOMA","kibungo","Amacunga","1000","02/20/2024"
"Eastern","NGOMA","kibungo","Amashu","125","02/20/2024"
"Eastern","NGOMA","kibungo","Amakara","12000","02/20/2024"
"Eastern","NGOMA","kibungo","Amasaka","800","02/20/2024"
"Eastern","NGOMA","kibungo","Ubunyobwa","2500","02/20/2024"
"Eastern","NGOMA","kibungo","Ibitunguru-umweru","2000","02/20/2024"
"Eastern","NGOMA","kibungo","Ibirayi- Kinigi Grade 2","600","02/20/2024"
"Eastern","NGOMA","kibungo","igi - irinyaRwanda","200","02/20/2024"
"Eastern","NGOMA","kibungo","Igi- Pondeze","180","02/20/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo Ibinyarwanda","400","02/20/2024"
"Eastern","NGOMA","kibungo","Ibishyimbo - Mushingiriro","400","02/20/2024"
"Eastern","NGOMA","kibungo","Igitoki","480","02/20/2024"
"Eastern","NGOMA","kibungo","Pome","4800","02/20/2024"
"Eastern","NGOMA","kibungo","Puwaro","700","02/20/2024"
"Eastern","NGOMA","kibungo","Puwavuro","800","02/20/2024"
"Eastern","NGOMA","kibungo","ibitunguru-bitukura","1400","02/20/2024"
"Eastern","NGOMA","kibungo","Tungurusumu","2100","02/20/2024"
"Eastern","NGOMA","kibungo","Ibinyomoro","1300","02/20/2024"
"Eastern","NGOMA","kibungo","inyama-inka-imvange","4000","02/20/2024"
"Eastern","NGOMA","kibungo","Inyama-inka- Iroti","4500","02/20/2024"
"Eastern","NGOMA","kibungo","Inyama-ingurube","3000","02/20/2024"
"Eastern","NGOMA","kibungo","inshyushyu","400","02/20/2024"
"Eastern","NGOMA","kibungo","Beterave","700","02/20/2024"
"Eastern","NGOMA","kibungo","Gaz","1500","02/20/2024"
"Eastern","NGOMA","kibungo","Imineke","600","02/20/2024"
"Eastern","NGOMA","kibungo","Imiteja","900","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibirayi- Kinigi","470","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","ibirayi - Kuruza","470","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amashu","200","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Imineke","500","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Inyanya","1600","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Puwavuro","1200","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibishyimbo/Mutiki","550","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibishyimbo Ibinyarwanda","550","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibishyimbo Shyushya","550","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Umuceri-Tz","1600","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Umuceri Thailand","1533","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Umuceri Pakistani","1300","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Umuceri - Umuhinde","1400","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Umuceri - Tz No 2","1200","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Umuceri - RW - Kigori","1200","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amavuta - Amamesa","2500","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amavuta ubuto","2300","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibigori","350","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","inshyushyu","400","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amasaka","600","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amacunga","600","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibinyomoro","1500","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amatunda","1500","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Imiteja","800","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Karoti","500","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Isombe","317","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","igi - irinyaRwanda","200","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Igi- Pondeze","200","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Igitoki","400","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Imyumbati","400","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amateke","400","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ibijumba","350","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ifu-ingano","1267","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ingano","1000","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Soya","1000","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Ifu-imyumbati","1000","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Konkombure","1000","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Beterave","800","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Dodo","300","02/20/2024"
"Southern","NYAMAGABE","Gasarenda","Amakara","8000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu-imyumbati","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Amashu","400","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Amashaza","2500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Amatunda","2000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Amavuta ubuto","2000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri-Tz","1600","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - RW - Kigori","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - Rw - Luck rice","1400","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - Umuhinde","1500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Soya","1000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Karoti","800","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibigori","500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibijumba","600","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Igitoki","550","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Imyumbati","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ingano","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyanya","1500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","ibitunguru-bitukura","1500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibinyomoro","1800","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibitonore","1500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Imiteja","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama-ingurube","3500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama-ihene","5000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Isombe","800","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu-amasaka","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo/Mutiki","1000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo Shyushya","800","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo Colta","1200","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo Ibinyarwanda","700","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo - Mugeri","900","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifi- Indagara-umunyu","2500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama-inka- Iroti","6000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","inyama-inka-imvange","4500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama - Inkoko - rwanda","5800","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","inyama - inkoko - pondezi","5000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu - Ibigori - Mugurusu","1300","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu - Ibigori - Gashumba","1300","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","igi - irinyaRwanda","250","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Igi- Pondeze","150","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo - Injyamane","1300","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Isukari","2000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","IFI - Tomson","3000","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","IFI - Tilapia","4500","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Avoca ihiye iringaniye","300","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Avoka ihiye nini","350","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibirayi- Kinigi Grade 2","550","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibirayi- Kinigi Grade 1","600","02/20/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibirayi - Umweru","500","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Amakara","12000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ibigori","500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Umuceri - Tz No 2","1300","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Umuceri-Tz","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Umuceri-RW","1300","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Avoka mbisi Iringaniye","100","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Avoka mbisi nto","50","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Avoka ihiye nto","100","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Avoka ihiye nini","200","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Isukari","1800","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amavuta ubuto","2100","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-imyumbati","750","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Sereli","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amacunga","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ipapayi","700","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Konkombure","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Beterave","1000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amavuta - Amamesa","2500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Imiteja","1200","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Dodo","200","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amashu","250","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ifi - isambaza","9000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Urusenda","2000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Puwavuro","1200","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Puwaro","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ibirayi - Nyirakabondo","500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amateke","300","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Pome","500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Indimu","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Imineke","700","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amatunda","2300","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ibinyomoro","1800","02/20/2024"
"Western","NYAMASHEKE","Rwesero","IFI - Tilapia","3600","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Igitoki","400","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Imyumbati","400","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ibijumba","300","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Karoti","500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Inyanya","1800","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Tungurusumu","4000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amakara","9000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-ingano","1300","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ingano","1200","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-amasaka","700","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Amasaka","650","02/20/2024"
"Western","NYAMASHEKE","Rwesero","ibitunguru-bitukura","1500","02/20/2024"
"Western","NYAMASHEKE","Rwesero","inyama-inka-imvange","4000","02/20/2024"
"Western","NYAMASHEKE","Rwesero","Inyama-inka- Iroti","4500","02/20/2024"
"Eastern","BUGESERA","Ruhuha","DAP","725","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Uree","622","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Ubuki","6000","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Inkoko","4300","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Ihene","42500","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Ibihaza","450","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Isukari","1800","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Inanasi","550","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Imyembe","1050","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Indimu","850","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Amacunga","1100","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Amatunda","1800","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Avoka ihiye nto","150","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Avoka mbisi nto","80","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Avoka mbisi Iringaniye","150","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Avoka ihiye nini","300","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Pome","4300","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Ibinyomoro","1500","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Ifi- Indagara-umunyu","2600","02/20/2024"
"Eastern","BUGESERA","Ruhuha","IFI - Tilapia","3800","02/20/2024"
"Eastern","BUGESERA","Ruhuha","igi - irinyaRwanda","220","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Igi- Pondeze","180","02/20/2024"
"Eastern","BUGESERA","Ruhuha","inyama-inka-imvange","4000","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Inyama-inka- Iroti","5000","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Ifu - Ibigori - Mugurusu","950","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Umuceri - Tz No 2","1265","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Umuceri-Tz","1500","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Umuceri - Umuhinde","1400","02/20/2024"
"Eastern","BUGESERA","Ruhuha","Umuceri - RW - Kigori","1200","02/20/2024"
"Eastern","KAYONZA","Mukarange","Inanasi","500","02/20/2024"
"Eastern","KAYONZA","Mukarange","Ubuki","6000","02/20/2024"
"Eastern","KAYONZA","Mukarange","Ifi- Indagara-umunyu","2600","02/20/2024"
"Eastern","KAYONZA","Mukarange","Avoka ihiye nto","100","02/20/2024"
"Eastern","KAYONZA","Mukarange","Avoka mbisi nto","70","02/20/2024"
"Eastern","KAYONZA","Mukarange","Avoka mbisi Iringaniye","150","02/20/2024"
"Eastern","KAYONZA","Mukarange","Avoka ihiye nini","250","02/20/2024"
"Eastern","KAYONZA","Mukarange","Puwavuro","1300","02/20/2024"
"Eastern","KAYONZA","Mukarange","ibitunguru-bitukura","1600","02/20/2024"
"Eastern","KAYONZA","Mukarange","Ibitunguru-umweru","2000","02/20/2024"
"Eastern","KAYONZA","Mukarange","Ipapayi","400","02/20/2024"
"Eastern","KAYONZA","Mukarange","Isukari","2000","02/20/2024"
"Eastern","KAYONZA","Mukarange","Amavuta ubuto","2000","02/20/2024"
"Eastern","KAYONZA","Mukarange","Imyembe","1000","02/20/2024"
"Eastern","KAYONZA","Mukarange","Ibirayi- Kinigi Grade 2","600","02/20/2024"
"Eastern","KAYONZA","Mukarange","Ibirayi - Kuruseke","550","02/20/2024"
"Eastern","KAYONZA","Mukarange","ibirayi - Kirundo","500","02/20/2024"
"Eastern","KAYONZA","Mukarange","Epinari","400","02/20/2024"
"Eastern","KAYONZA","Mukarange","Dodo","300","02/20/2024"
