"Province","District","Market","Commodity","Average Price","Date"
"Southern","MUHANGA","Muhanga","Isukari","1667","05/08/2024"
"Southern","MUHANGA","Muhanga","Karoti","550","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibishyimbo Ibinyarwanda","557","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibishyimbo Shyushya","683","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibishyimbo Colta","1167","05/08/2024"
"Southern","MUHANGA","Muhanga","Imyumbati","500","05/08/2024"
"Southern","MUHANGA","Muhanga","Amateke","900","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibijumba","353","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibitunguru-umweru","1633","05/08/2024"
"Southern","MUHANGA","Muhanga","ibitunguru-bitukura","1467","05/08/2024"
"Southern","MUHANGA","Muhanga","Puwavuro","1200","05/08/2024"
"Southern","MUHANGA","Muhanga","Dodo","210","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibiryo amatungo Pre-Layer mash","643","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibiryo amatungo Layer Starter Mash","620","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibiryo amatungo Layer Grow Mash","643","05/08/2024"
"Southern","MUHANGA","Muhanga","Ibiryo amatungo Maize Bran","130","05/08/2024"
"Northern","RULINDO","Shyorongi","Amasaka","800","05/08/2024"
"Northern","RULINDO","Shyorongi","Amashaza","3000","05/08/2024"
"Northern","RULINDO","Shyorongi","Amashu","107","05/08/2024"
"Northern","RULINDO","Shyorongi","Amatunda","2500","05/08/2024"
"Northern","RULINDO","Shyorongi","Ibigori","383","05/08/2024"
"Northern","RULINDO","Shyorongi","Ibijumba","283","05/08/2024"
"Northern","RULINDO","Shyorongi","Ifu-imyumbati","800","05/08/2024"
"Northern","RULINDO","Shyorongi","Igitoki","400","05/08/2024"
"Northern","RULINDO","Shyorongi","Imineke","1000","05/08/2024"
"Northern","RULINDO","Shyorongi","Imyumbati","667","05/08/2024"
"Northern","RULINDO","Shyorongi","Ingano","1200","05/08/2024"
"Northern","RULINDO","Shyorongi","inshyushyu","400","05/08/2024"
"Northern","RULINDO","Shyorongi","Inyanya","1300","05/08/2024"
"Northern","RULINDO","Shyorongi","Soya","800","05/08/2024"
"Northern","RULINDO","Shyorongi","Ubunyobwa","2000","05/08/2024"
"Northern","RULINDO","Shyorongi","Umuceri-RW","1300","05/08/2024"
"Northern","RULINDO","Shyorongi","Umuceri-Tz","1400","05/08/2024"
"Northern","RULINDO","Shyorongi","ibitunguru-bitukura","1500","05/08/2024"
"Northern","RULINDO","Shyorongi","Ifu-ibigori","550","05/08/2024"
"Northern","RULINDO","Shyorongi","Ifu-ingano","1200","05/08/2024"
"Northern","RULINDO","Shyorongi","Karoti","533","05/08/2024"
"Northern","RULINDO","Shyorongi","Mandarine","1000","05/08/2024"
"Northern","RULINDO","Shyorongi","Amacunga","700","05/08/2024"
"Northern","RULINDO","Shyorongi","Indimu","1000","05/08/2024"
"Northern","RULINDO","Shyorongi","Urusenda","1500","05/08/2024"
"Northern","RULINDO","Shyorongi","Puwaro","1233","05/08/2024"
"Kigali City","GASABO","Batsinda","IFI - Tilapia","3433","05/08/2024"
"Kigali City","GASABO","Batsinda","IFI - Tomson","2767","05/08/2024"
"Kigali City","GASABO","Batsinda","Ifi - isambaza","9933","05/08/2024"
"Kigali City","GASABO","Batsinda","Ifi- Indagara-umunyu","3433","05/08/2024"
"Kigali City","GASABO","Batsinda","Mandarine","1183","05/08/2024"
"Kigali City","GASABO","Batsinda","Amacunga","883","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibinyomoro","1383","05/08/2024"
"Kigali City","GASABO","Batsinda","Amatunda","2167","05/08/2024"
"Kigali City","GASABO","Batsinda","Igitoki","393","05/08/2024"
"Kigali City","GASABO","Batsinda","Amateke","967","05/08/2024"
"Kigali City","GASABO","Batsinda","Imyumbati","483","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibijumba","333","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibihaza","1483","05/08/2024"
"Kigali City","GASABO","Batsinda","ibitunguru-bitukura","1483","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibitunguru-umweru","1983","05/08/2024"
"Kigali City","GASABO","Batsinda","Urunyogwe","1983","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibitonore","1483","05/08/2024"
"Kigali City","GASABO","Batsinda","Inyanya","983","05/08/2024"
"Kigali City","GASABO","Batsinda","Imiteja","583","05/08/2024"
"Kigali City","GASABO","Batsinda","Karoti","783","05/08/2024"
"Kigali City","GASABO","Batsinda","Ingano","983","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibigori","393","05/08/2024"
"Kigali City","GASABO","Batsinda","Amasaka","717","05/08/2024"
"Kigali City","GASABO","Batsinda","Soya","883","05/08/2024"
"Kigali City","GASABO","Batsinda","igi - irinyaRwanda","237","05/08/2024"
"Kigali City","GASABO","Batsinda","Igi- Pondeze","147","05/08/2024"
"Kigali City","GASABO","Batsinda","Inyama-ingurube","3433","05/08/2024"
"Kigali City","GASABO","Batsinda","Inyama-inka- Iroti","5933","05/08/2024"
"Kigali City","GASABO","Batsinda","inyama-inka-imvange","4767","05/08/2024"
"Kigali City","GASABO","Batsinda","Inyama - inkoko","3933","05/08/2024"
"Kigali City","GASABO","Batsinda","Amavuta - Amamesa","2933","05/08/2024"
"Kigali City","GASABO","Batsinda","Amavuta ubuto","1983","05/08/2024"
"Kigali City","GASABO","Batsinda","inshyushyu","543","05/08/2024"
"Kigali City","GASABO","Batsinda","Isukari","1483","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibirayi - Umweru","543","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibirayi- Kinigi Grade 2","593","05/08/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - Mugurusu","783","05/08/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - MINIMEX","983","05/08/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - Gashumba","1183","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Umuhinde","1283","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri Pakistani","1383","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri Thailand","1583","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri-Tz","1983","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri - RW - Kigori","1183","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Rw - Gikonko","1233","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Tz No 2","1483","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Luck long grain","1333","05/08/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Rw - Nyiraburyohe","1183","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo/Mutiki","983","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo - Mushingiriro","683","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Colta","1083","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Ibinyarwanda","583","05/08/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Shyushya","683","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo/Mutiki","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Amashu","400","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Amatunda","2200","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Avoka","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ubunyobwa","2500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri -Luck Basmati","1900","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri-Tz","1800","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - RW - Kigori","1150","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - Rw - Gikonko","1250","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - Rw - Luck rice","1350","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri Pakistani","1500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri Thailand","1700","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Umuceri - Umuhinde","1500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Pome","600","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Soya","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Karoti","800","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibigori","500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibijumba","500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu-imyumbati","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Igitoki","450","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Imineke","2000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Imyumbati","600","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ingano","1100","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","inshyushyu","600","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyanya","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","ibitunguru-bitukura","1500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Indimu","1500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inanasi","800","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibinyomoro","1700","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ipapayi","1500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibitonore","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibitunguru-umweru","2200","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Imiteja","1000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama-ingurube","3500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama-ihene","6000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Isombe","700","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu-amasaka","1200","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo Shyushya","800","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo Ibinyarwanda","750","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo Colta","1200","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo - Mugeri","850","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifi - isambaza","9000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifi- Indagara-umunyu","2800","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama-inka- Iroti","6000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","inyama-inka-imvange","4800","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Inyama - Inkoko - rwanda","6000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","inyama - inkoko - pondezi","4000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ifu - Ibigori - Mugurusu","1100","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","igi - irinyaRwanda","250","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Igi- Pondeze","150","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibishyimbo - Injyamane","1300","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Isukari","1700","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","IFI - Tomson","3000","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","IFI - Tilapia","4500","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibirayi- Kinigi Grade 1","720","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibirayi- Kinigi Grade 2","700","05/08/2024"
"Kigali City","KICUKIRO","KICUKIRO Center","Ibirayi - Umweru","650","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Avoka","1500","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifi- Indagara-umunyu","3867","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Soya","1500","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inkeri","4000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imyumbati","800","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imyembe","3000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imihuhu","3000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imiteja","1000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Pome","500","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibinyomoro","1800","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Amatunda","2000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Karoti","833","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyanya","1267","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","ibitunguru-bitukura","1600","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibitunguru-umweru","1800","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu-imyumbati","1000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibijumba","500","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","IFI - Tomson","2933","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","IFI - Tilapia","4500","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Shyushya","1000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Colta","1300","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo - Injyamane","1500","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu - Ibigori - Mugurusu","1000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu - Ibigori - Gashumba","1133","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri-Tz","1567","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri Thailand","1800","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri - Umuhinde","1333","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama-inka- Iroti","6000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","inyama-inka-imvange","4800","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama - Inkoko - rwanda","5800","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","inyama - inkoko - pondezi","4000","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Igitoki","550","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","igi - irinyaRwanda","250","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Igi- Pondeze","150","05/08/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibirayi- Kinigi Grade 1","983","05/08/2024"
"Southern","GISAGARA","Ndora","Urukwavu","3000","05/08/2024"
"Southern","GISAGARA","Ndora","Inkoko","7000","05/08/2024"
"Southern","GISAGARA","Ndora","Inkoko - Isake","9000","05/08/2024"
"Southern","GISAGARA","Ndora","Epinari","450","05/08/2024"
"Southern","GISAGARA","Ndora","Konkombure","600","05/08/2024"
"Southern","GISAGARA","Ndora","Amashaza","1800","05/08/2024"
"Southern","GISAGARA","Ndora","Ibihaza","500","05/08/2024"
"Southern","GISAGARA","Ndora","ibitunguru-bitukura","1400","05/08/2024"
"Southern","GISAGARA","Ndora","Puwaro","450","05/08/2024"
"Southern","GISAGARA","Ndora","Sereli","500","05/08/2024"
"Southern","GISAGARA","Ndora","Beterave","1000","05/08/2024"
"Southern","GISAGARA","Ndora","Karoti","600","05/08/2024"
"Southern","GISAGARA","Ndora","Puwavuro","700","05/08/2024"
"Southern","GISAGARA","Ndora","Tungurusumu","4000","05/08/2024"
"Southern","GISAGARA","Ndora","Amashu","200","05/08/2024"
"Southern","GISAGARA","Ndora","Isombe","800","05/08/2024"
"Southern","GISAGARA","Ndora","Imiteja","400","05/08/2024"
"Southern","GISAGARA","Ndora","Inyanya","800","05/08/2024"
"Southern","GISAGARA","Ndora","Urusenda","600","05/08/2024"
"Southern","GISAGARA","Ndora","NPK","680","05/08/2024"
"Southern","GISAGARA","Ndora","Dodo","250","05/08/2024"
"Southern","GISAGARA","Ndora","Mandarine","1000","05/08/2024"
"Southern","GISAGARA","Ndora","Ubuki","6000","05/08/2024"
"Southern","GISAGARA","Ndora","Ifi- Indagara-umunyu","3500","05/08/2024"
"Southern","GISAGARA","Ndora","Pome","5000","05/08/2024"
"Southern","GISAGARA","Ndora","Amapera","300","05/08/2024"
"Southern","GISAGARA","Ndora","Indimu","1000","05/08/2024"
"Southern","GISAGARA","Ndora","Amatunda","1400","05/08/2024"
"Southern","GISAGARA","Ndora","Ipapayi","500","05/08/2024"
"Southern","GISAGARA","Ndora","Ibinyomoro","1200","05/08/2024"
"Southern","GISAGARA","Ndora","Amacunga","700","05/08/2024"
"Southern","GISAGARA","Ndora","Inanasi","700","05/08/2024"
"Southern","GISAGARA","Ndora","Imineke","550","05/08/2024"
"Southern","GISAGARA","Ndora","Imyembe","1000","05/08/2024"
"Southern","GISAGARA","Ndora","Avoka","400","05/08/2024"
"Southern","GISAGARA","Ndora","Gaz","2000","05/08/2024"
"Southern","GISAGARA","Ndora","Amakara","8000","05/08/2024"
"Southern","GISAGARA","Ndora","Amateke","400","05/08/2024"
"Southern","GISAGARA","Ndora","Ubunyobwa","2000","05/08/2024"
"Southern","GISAGARA","Ndora","Isukari","1500","05/08/2024"
"Southern","GISAGARA","Ndora","Ibijumba","300","05/08/2024"
"Southern","GISAGARA","Ndora","Amasaka","400","05/08/2024"
"Southern","GISAGARA","Ndora","Soya","650","05/08/2024"
"Southern","GISAGARA","Ndora","Imyumbati","450","05/08/2024"
"Southern","GISAGARA","Ndora","Igitoki","400","05/08/2024"
"Southern","GISAGARA","Ndora","Ibigori","230","05/08/2024"
"Southern","GISAGARA","Ndora","Ibiryo amatungo Layer Grow Mash","550","05/08/2024"
"Southern","GISAGARA","Ndora","Ibiryo amatungo Maize Bran","300","05/08/2024"
"Southern","GISAGARA","Ndora","Ibiryo amatungo Layer Starter Mash","650","05/08/2024"
"Southern","GISAGARA","Ndora","Ditane","5000","05/08/2024"
"Southern","GISAGARA","Ndora","DAP","722","05/08/2024"
"Southern","GISAGARA","Ndora","Uree","660","05/08/2024"
"Southern","GISAGARA","Ndora","Ibishyimbo Kiryumukwe","720","05/08/2024"
"Southern","GISAGARA","Ndora","Ibishyimbo Shyushya","450","05/08/2024"
"Southern","GISAGARA","Ndora","Ibishyimbo Ibinyarwanda","450","05/08/2024"
"Southern","GISAGARA","Ndora","Ibishyimbo - Mushingiriro","600","05/08/2024"
"Southern","GISAGARA","Ndora","Umuceri - Tz No 2","1600","05/08/2024"
"Southern","GISAGARA","Ndora","Umuceri - Umuhinde","1400","05/08/2024"
"Southern","GISAGARA","Ndora","Umuceri - RW - Kigori","1250","05/08/2024"
"Southern","GISAGARA","Ndora","Umuceri - Rw - Gikonko","1300","05/08/2024"
"Southern","GISAGARA","Ndora","inshyushyu","500","05/08/2024"
"Southern","GISAGARA","Ndora","Igi- Pondeze","177","05/08/2024"
"Southern","GISAGARA","Ndora","igi - irinyaRwanda","200","05/08/2024"
"Southern","GISAGARA","Ndora","Amavuta ubuto","2400","05/08/2024"
"Southern","GISAGARA","Ndora","Amavuta - Amamesa","1600","05/08/2024"
"Southern","GISAGARA","Ndora","Inyama-ingurube","3000","05/08/2024"
"Southern","GISAGARA","Ndora","Inyama-ihene","4800","05/08/2024"
"Southern","GISAGARA","Ndora","inyama-inka-imvange","3500","05/08/2024"
"Southern","GISAGARA","Ndora","Inyama-inka- Iroti","4500","05/08/2024"
"Southern","GISAGARA","Ndora","Ifu - Ibigori - Mugurusu","1000","05/08/2024"
"Southern","GISAGARA","Ndora","Ifu-ingano","1500","05/08/2024"
"Southern","GISAGARA","Ndora","Ifu-imyumbati","800","05/08/2024"
"Southern","GISAGARA","Ndora","Ifu-amasaka","800","05/08/2024"
"Southern","GISAGARA","Ndora","Ifu-ibigori","500","05/08/2024"
"Southern","GISAGARA","Ndora","ibirayi - Kuruza","550","05/08/2024"
"Southern","GISAGARA","Ndora","Ibirayi - Kuruseke","550","05/08/2024"
"Southern","GISAGARA","Ndora","Ibirayi- Kinigi Grade 2","650","05/08/2024"
"Southern","GISAGARA","Ndora","ibirayi - Kirundo","600","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibitonore","1500","05/08/2024"
"Western","RUBAVU","Gisenyi","Urunyogwe","1800","05/08/2024"
"Western","RUBAVU","Gisenyi","Ingano","1200","05/08/2024"
"Western","RUBAVU","Gisenyi","Soya","1000","05/08/2024"
"Western","RUBAVU","Gisenyi","Karoti","800","05/08/2024"
"Western","RUBAVU","Gisenyi","inshyushyu","600","05/08/2024"
"Western","RUBAVU","Gisenyi","Igitoki","500","05/08/2024"
"Western","RUBAVU","Gisenyi","igi - irinyaRwanda","250","05/08/2024"
"Western","RUBAVU","Gisenyi","Igi- Pondeze","150","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibigori","500","05/08/2024"
"Western","RUBAVU","Gisenyi","Isukari","2000","05/08/2024"
"Western","RUBAVU","Gisenyi","IFI - Tomson","3500","05/08/2024"
"Western","RUBAVU","Gisenyi","Ifi-Isambaza mbisi","3500","05/08/2024"
"Western","RUBAVU","Gisenyi","IFI - Tilapia","4500","05/08/2024"
"Western","RUBAVU","Gisenyi","Inyama-ingurube","3500","05/08/2024"
"Western","RUBAVU","Gisenyi","Inyama-ihene","5500","05/08/2024"
"Western","RUBAVU","Gisenyi","Inyama-inka- Iroti","5500","05/08/2024"
"Western","RUBAVU","Gisenyi","inyama-inka-imvange","4500","05/08/2024"
"Western","RUBAVU","Gisenyi","Inyama - Inkoko - rwanda","5500","05/08/2024"
"Western","RUBAVU","Gisenyi","inyama - inkoko - pondezi","4000","05/08/2024"
"Western","RUBAVU","Gisenyi","Umuceri - RW - Kigori","1000","05/08/2024"
"Western","RUBAVU","Gisenyi","Umuceri Thailand","1700","05/08/2024"
"Western","RUBAVU","Gisenyi","Umuceri - Rw - Luck rice","1200","05/08/2024"
"Western","RUBAVU","Gisenyi","Umuceri Pakistani","1600","05/08/2024"
"Western","RUBAVU","Gisenyi","Umuceri - Umuhinde","1600","05/08/2024"
"Western","RUBAVU","Gisenyi","Ifu-imyumbati","800","05/08/2024"
"Western","RUBAVU","Gisenyi","Ifu-amasaka","1200","05/08/2024"
"Western","RUBAVU","Gisenyi","Ifu-ingano","1600","05/08/2024"
"Western","RUBAVU","Gisenyi","Ifu - Ibigori - Mugurusu","1200","05/08/2024"
"Western","RUBAVU","Gisenyi","Ifu - Ibigori - MINIMEX","1200","05/08/2024"
"Western","RUBAVU","Gisenyi","Amatunda","2200","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibinyomoro","1500","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibishyimbo Colta","1200","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibishyimbo Shyushya","800","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibishyimbo Ibinyarwanda","800","05/08/2024"
"Western","RUBAVU","Gisenyi","Imiteja","800","05/08/2024"
"Western","RUBAVU","Gisenyi","Imyumbati","700","05/08/2024"
"Western","RUBAVU","Gisenyi","Amateke","1000","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibijumba","500","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibirayi - Kuruseke","550","05/08/2024"
"Western","RUBAVU","Gisenyi","ibirayi - Kirundo","600","05/08/2024"
"Western","RUBAVU","Gisenyi","Ibirayi- Kinigi Grade 2","650","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubuki","5000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubunyobwa","2600","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifi - isambaza","13000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifi-Isambaza mbisi","10000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Inanasi","600","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Avoka","800","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Pome","500","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Amacunga","1000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Mandarine","1200","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Indimu","1000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Urusenda","2400","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Urunyogwe","2200","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitonore","1500","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Amateke","300","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-ibigori-yo-mumahanga","1000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu - Ibigori - IRABONEYE","1000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Umuhinde","1400","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Tz No 2","1600","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-RW","1300","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Thailand","1600","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri Pakistani","1500","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - RW - Kigori","1200","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Soya","800","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Karoti","700","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyanya","1000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama-inka-imvange","4500","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-ihene","6000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-inka- Iroti","6000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama - Inkoko - rwanda","5000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama - inkoko - pondezi","4000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","inshyushyu","500","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Ingano","1000","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyumbati","600","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Igitoki","400","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","Igi- Pondeze","150","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","igi - irinyaRwanda","250","05/08/2024"
"Kigali City","KICUKIRO","Gahoromani","IFI - Tilapia","4500","05/08/2024"
